Handle,"Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value",SKU,grn_inventory
052603054003-pacific-foods-chicken-broth-free-range-32-oz,Title,"Default Title",,,,,KHFM00722678,6539
052603067522-pacific-foods-coconut-unswt-van-org-32-oz,Title,"Default Title",,,,,KHRM00258698,0
052603065979-pacific-foods-hazelnut-chocolate-beverage-32-fl-oz,Title,"Default Title",,,,,KHFM00174565,0
052603065955-pacific-foods-hazelnut-non-dairy-beverage-original-32-oz,Title,"Default Title",,,,,KHFM00723619,0
052603065931-pacific-foods-hazelnut-unsweetened-original-32-fo,Title,"Default Title",,,,,KHRM00334447,0
052603054935-pacific-foods-hearty-soup-split-pea-and-uncured-ham-17-oz,Title,"Default Title",,,,,KHFM00781039,1121
052603066020-pacific-foods-hemp-chocolate-milk-32-oz,Title,"Default Title",,,,,KHFM00180646,0
052603066006-pacific-foods-hemp-milk-original-32-oz,Title,"Default Title",,,,,KHRM00230110,0
052603066013-pacific-foods-hemp-milk-vanilla-32-oz,Title,"Default Title",,,,,KHFM00174599,991
052603280754-pacific-foods-herb-and-roasted-garlic-plant-based-broth-32-oz,Title,"Default Title",,,,,KHRM00385736,215
052603066525-pacific-foods-non-dairy-cashew-unsweetened-original-beverage-32-oz,Title,"Default Title",,,,,KHFM00302247,540
052603065078-pacific-foods-non-dairy-almond-chocolate-beverage-4-pack-8-fl-oz-32-fl-oz,Title,"Default Title",,,,,KHFM00125906,0
052603066501-pacific-foods-non-dairy-cashew-original-beverage-32-oz,Title,"Default Title",,,,,KHFM00302244,0
052603065030-pacific-foods-organic-almond-milk-original-unsweetened-32-oz,Title,"Default Title",,,,,KHFM00127308,3359
052603065009-pacific-foods-organic-almond-non-dairy-beverage-original-32-oz,Title,"Default Title",,,,,KHFM00722595,2203
052603065054-pacific-foods-organic-almond-original-non-dairy-beverage-8-oz,Title,"Default Title",,,,,KHFM00712182,9
052603056052-pacific-foods-organic-beef-bone-broth-32-oz,Title,"Default Title",,,,,KHFM00328489,1284
052603054362-pacific-foods-organic-beef-broth-low-sodium-32-oz,Title,"Default Title",,,,,KHFM00180638,5576
052603054881-pacific-foods-organic-bisque-butternut-squash-17-6-oz,Title,"Default Title",,,,,KHFM00197939,0
052603054898-pacific-foods-organic-bisque-roasted-red-pepper-and-tomato-17-6-oz,Title,"Default Title",,,,,KHFM00197947,404
052603056410-pacific-foods-organic-bone-broth-chicken-with-chamomile-and-lavender-8-oz,Title,"Default Title",,,,,KHFM00328395,0
052603056199-pacific-foods-organic-bone-broth-chicken-with-lemongrass-8-oz,Title,"Default Title",,,,,KHFM00935460,1
052603054447-pacific-foods-organic-broth-beef-32-oz,Title,"Default Title",,,,,KHFM00596700,4975
052603054294-pacific-foods-organic-broth-chicken-free-range-4-pack-8-oz-each-32-oz,Title,"Default Title",,,,,KHFM00723726,5542
052603054102-pacific-foods-organic-broth-vegetable-32-oz,Title,"Default Title",,,,,KHFM00722686,11874
052603055260-pacific-foods-organic-chicken-wild-rice-soup-17-oz,Title,"Default Title",,,,,KHRM00360358,5588
052603055604-pacific-foods-organic-chicken-bone-broth-noodle-soup-17-oz,Title,"Default Title",,,,,KHRM00321784,480
052603054454-pacific-foods-organic-chicken-broth-free-range-low-sodium-32-oz,Title,"Default Title",,,,,KHFM00567719,19378
052603054256-pacific-foods-organic-chicken-broth-free-range-32-oz,Title,"Default Title",,,,,KHFM00723171,21676
052603055253-pacific-foods-organic-chicken-noodle-soup-17-oz,Title,"Default Title",,,,,KHRM00360357,4088
052603056359-pacific-foods-organic-chicken-stock-single-serve-8-oz,Title,"Default Title",,,,,KHFM00302436,0
052603056366-pacific-foods-organic-chicken-stock-unsalted-single-serve-8-oz,Title,"Default Title",,,,,KHFM00302437,0
052603056304-pacific-foods-organic-chicken-stock-32-oz,Title,"Default Title",,,,,KHFM00279271,480
052603067508-pacific-foods-organic-coconut-original-non-dairy-beverage-32-oz,Title,"Default Title",,,,,KHFM00432914,2400
052603067515-pacific-foods-organic-coconut-original-unsweetened-non-dairy-beverage-32-oz,Title,"Default Title",,,,,KHFM00432922,4240
052603054683-pacific-foods-organic-condensed-soup-cream-of-mushroom-12-oz,Title,"Default Title",,,,,KHFM00180737,0
052603277631-pacific-foods-organic-cream-of-cauliflower-condensed-soup-10-5-oz,Title,"Default Title",,,,,KHRM00363013,456
052603277648-pacific-foods-organic-cream-of-chicken-condensed-soup-10-5-oz,Title,"Default Title",,,,,KHRM00363014,1680
052603054690-pacific-foods-organic-cream-of-chicken-condensed-soup-12-oz,Title,"Default Title",,,,,KHFM00180745,0
052603277655-pacific-foods-organic-cream-of-mushroom-condensed-soup-10-5-oz,Title,"Default Title",,,,,KHRM00363015,4889
052603042819-pacific-foods-organic-creamy-butternut-squash-soup-light-in-sodium-32-oz,Title,"Default Title",,,,,KHFM00127274,2
052603041805-pacific-foods-organic-creamy-butternut-squash-soup-32-oz,Title,"Default Title",,,,,KHRM00077793,5496
052603040884-pacific-foods-organic-creamy-moroccan-sweet-potato-soup-32-oz,Title,"Default Title",,,,,KHRM00363012,0
052603280747-pacific-foods-organic-creamy-oat-milk-cumin-carrot-soup-32-oz,Title,"Default Title",,,,,KHRM00385739,518
052603280969-pacific-foods-organic-creamy-oat-milk-garden-tomato-soup-32-oz,Title,"Default Title",,,,,KHRM00385738,246
052603042826-pacific-foods-organic-creamy-tomato-soup-light-in-sodium-32-oz,Title,"Default Title",,,,,KHFM00127266,0
052603041201-pacific-foods-organic-creamy-tomato-soup-32-oz,Title,"Default Title",,,,,KHFM00722892,6996
052603042826-pacific-foods-organic-creamy-tomato-soup-32-oz,Title,"Default Title",,,,,KHRM00403634,0
052603054355-pacific-foods-organic-free-range-chicken-broth-low-sodium-4-count-8-oz-each-32-oz,Title,"Default Title",,,,,KHFM00180620,2338
052603041706-pacific-foods-organic-french-onion-soup-32-oz,Title,"Default Title",,,,,KHFM00723379,0
052603055628-pacific-foods-organic-hearty-italian-vegetable-soup-17-oz,Title,"Default Title",,,,,KHRM00321787,468
052603054904-pacific-foods-organic-hearty-tomato-bisque-17-6-oz,Title,"Default Title",,,,,KHFM00197954,15
052603041003-pacific-foods-organic-mushroom-broth-32-oz,Title,"Default Title",,,,,KHFM00722876,4715
052603065504-pacific-foods-organic-non-dairy-almond-beverage-vanilla-32-oz,Title,"Default Title",,,,,KHFM00722587,3264
052603065702-pacific-foods-organic-oat-dairy-free-original-beverage-32-oz,Title,"Default Title",,,,,KHFM00722637,9546
052603065801-pacific-foods-organic-oat-non-dairy-vanilla-beverage-32-oz,Title,"Default Title",,,,,KHFM00722645,0
052603280761-pacific-foods-organic-plant-based-creamy-zesty-ginger-and-turmeric-broth-32-oz,Title,"Default Title",,,,,KHRM00385737,234
052603041843-pacific-foods-organic-roasted-red-pepper-and-tomato-soup-32-oz,Title,"Default Title",,,,,KHFM00723643,16067
052603055215-pacific-foods-organic-soup-vegetable-quinoa-17-oz,Title,"Default Title",,,,,KHFM00712125,879
052603055680-pacific-foods-organic-southwest-style-chicken-tortilla-soup-17-oz,Title,"Default Title",,,,,KHRM00343545,1949
052603055666-pacific-foods-organic-tom-kha-phak-soup-17-oz,Title,"Default Title",,,,,KHRM00343691,550
052603054416-pacific-foods-organic-turkey-broth-32-oz,Title,"Default Title",,,,,KHFM00279261,232
052603056311-pacific-foods-organic-unsalted-chicken-stock-32-oz,Title,"Default Title",,,,,KHFM00279270,2154
052603065047-pacific-foods-organic-unsweetened-almond-beverage-vanilla-32-oz,Title,"Default Title",,,,,KHFM00127316,2273
052603054140-pacific-foods-organic-vegetable-broth-4-pack-8-oz-each-32-oz,Title,"Default Title",,,,,KHFM00723718,2115
052603054508-pacific-foods-organic-vegetable-broth-32-oz,Title,"Default Title",,,,,KHRM00207380,15132
052603040952-pacific-foods-roasted-garlic-potato-soup-32-oz,Title,"Default Title",,,,,KHFM00279444,0
052603054744-pacific-foods-santa-fe-style-chicken-soup-17-6-oz,Title,"Default Title",,,,,KHFM00196261,0
052603054874-pacific-foods-soup-cashew-carrot-ginger-bisque-17-6-oz,Title,"Default Title",,,,,KHLV01738160,0
052603055222-pacific-foods-soup-hearty-coconut-curry-17-oz,Title,"Default Title",,,,,KHLV00279269,0
052603054942-pacific-foods-soup-reduced-sodium-chicken-noodle-17-oz,Title,"Default Title",,,,,KHLV00101687,0
052603054928-pacific-foods-soup-reduced-sodium-lentil-roasted-red-pepper-17-oz,Title,"Default Title",,,,,KHLV00101684,0
052603054614-pacific-foods-soup-rte-poblano-pepper-corn-organic-17-oz,Title,"Default Title",,,,,KHLV01584366,0
052603054669-pacific-foods-soup-rte-roasted-garlic-mushroom-lentil-17-oz,Title,"Default Title",,,,,KHLV01584424,0
052603054676-pacific-foods-soup-rte-rosemary-potato-chowder-organic-17-oz,Title,"Default Title",,,,,KHLV01584432,0
052603055239-pacific-foods-soup-vegetable-masala-stew-organic-17-oz,Title,"Default Title",,,,,KHLV00279267,0
052603066037-pacific-foods-unsweetened-hemp-original-32-oz,Title,"Default Title",,,,,KHFM00180653,2224
052603066044-pacific-foods-unsweetened-hemp-vanilla-32-oz,Title,"Default Title",,,,,KHFM00180661,1098
052603040976-pacific-natural-foods-organic-roasted-red-pepper-and-tomato-soup-8-oz,Title,"Default Title",,,,,KHFM00707117,0
052603040969-pacific-natural-foods-organic-soup-creamy-tomato-8-oz,Title,"Default Title",,,,,KHFM00707109,0
052603054621-pacific-natural-foods-organic-thai-sweet-potato-soup-17-oz,Title,"Default Title",,,,,KHFM00784884,0
052603054645-pacific-natural-foods-organic-vegetable-lentil-and-roasted-red-pepper-soup-17-oz,Title,"Default Title",,,,,KHFM00784892,4510
733726801216-pacific-resources-international-soothing-lemon-honey-lozenges-20-ct,Title,"Default Title",,,,,KHFM00289975,210
733726801162-pacific-salt-sea-salt-fine-all-natural-solar-dried-26-oz,Title,"Default Title",,,,,KHLV01094788,0
659204394578-pacific-sustainable-seafood-herring-in-sour-cream-12-oz,Title,"Default Title",,,,,KHFM00304812,0
659204394561-pacific-sustainable-seafood-herring-in-wine-sauce-12-oz,Title,"Default Title",,,,,KHFM00304810,0
076050460262-paesana-artichoke-heart-marinated-12-oz,Title,"Default Title",,,,,KHCH00033596,0
076050460064-paesana-artichokes-marinated-6-5-oz,Title,"Default Title",,,,,KHLV00477455,0
076050170369-paesana-classic-pizza-sauce-8-5-oz,Title,"Default Title",,,,,KHFM00267574,0
076050170215-paesana-marinara-sauce-25-oz,Title,"Default Title",,,,,KHFM00033572,0
076050170420-paesana-new-york-s-barbecue-pizza-sauce-8-5-oz,Title,"Default Title",,,,,KHFM00269708,0
076050800242-paesana-organic-vodka-pasta-sauce-25-oz,Title,"Default Title",,,,,KHFM00314170,0
076050170284-paesana-roasted-garlic-sauce-25-oz,Title,"Default Title",,,,,KHFM00148176,0
076050170109-paesana-sauce-cooking-marsala-15-75-oz,Title,"Default Title",,,,,KHLV00133639,0
076050170123-paesana-sauce-cooking-piccata-15-75-oz,Title,"Default Title",,,,,KHLV00133641,0
076050170222-paesana-sauce-fra-diavolo-25-oz,Title,"Default Title",,,,,KHLV00033576,0
076050170437-paesana-sauce-marinara-natural-40-oz,Title,"Default Title",,,,,KHLV00331582,0
076050800259-paesana-sauce-marinara-premium-organic-25-oz,Title,"Default Title",,,,,KHLV00256001,0
076050170383-paesana-sauce-pizza-buffalo-8-5-oz,Title,"Default Title",,,,,KHLV00267576,0
076050170376-paesana-sauce-pizza-vodka-8-5-oz,Title,"Default Title",,,,,KHLV00267573,0
076050800211-paesana-sauce-tomato-and-basil-organic-25-oz,Title,"Default Title",,,,,KHFM00314174,0
076050170444-paesana-sauce-tomato-basil-natural-40-oz,Title,"Default Title",,,,,KHLV00331583,0
076050800419-paesana-sauce-tomato-basil-organic-40-oz,Title,"Default Title",,,,,KHLV00331584,0
076050170239-paesana-sauce-vodka-all-natural-25-oz,Title,"Default Title",,,,,KHLV00477109,0
076050170253-paesana-sicilian-gravy-sauce-25-oz,Title,"Default Title",,,,,KHFM00033567,0
076050170307-paesana-tomato-basil-pasta-sauce-25-oz,Title,"Default Title",,,,,KHFM00133654,0
076762240091-paisley-farm-asian-bean-salad-24-oz,Title,"Default Title",,,,,KHRM00337971,2937
076762011202-paisley-farm-dilled-brussels-sprouts-16-oz,Title,"Default Title",,,,,KHRM00005407,1766
076762240251-paisley-farm-dilled-brussels-sprouts-24-oz,Title,"Default Title",,,,,KHRM00337977,1898
076762240244-paisley-farm-five-bean-salad-24-oz,Title,"Default Title",,,,,KHRM00337974,4281
076762012803-paisley-farm-hot-brussel-sprouts-16-oz,Title,"Default Title",,,,,KHRM00005415,1020
076762240299-paisley-farm-hot-brussels-sprouts-24-oz,Title,"Default Title",,,,,KHRM00337975,1301
076762442228-paisley-farm-organic-marinated-mushrooms-35-5-oz,Title,"Default Title",,,,,KHRM00361579,0
076762240138-paisley-farm-sweet-pickled-beets-24-oz,Title,"Default Title",,,,,KHRM00337973,2397
888002967268-paleo-hero-granola-chocolate-12-oz,Title,"Default Title",,,,,KHCH00296726,0
888002935984-paleo-hero-granola-primal-12-oz,Title,"Default Title",,,,,KHCH00293598,0
888002936004-paleo-hero-paleo-hero-primal-slice-coconut-berry-70-gr,Title,"Default Title",,,,,KHCH00293600,0
888002936011-paleo-hero-primal-slice-nut-crunch-70-gr,Title,"Default Title",,,,,KHCH00293601,0
702685730271-paleo-passion-granola-grain-less-caribbean-coconut-8-oz,Title,"Default Title",,,,,KHLV00300463,0
702685730295-paleo-passion-granola-grain-less-choco-nuts-8-oz,Title,"Default Title",,,,,KHLV00300469,0
702685730288-paleo-passion-granola-grain-less-maple-cinnamon-8-oz,Title,"Default Title",,,,,KHLV00300464,0
019622043838-paleo-powder-foods-aip-all-purpose-seasoning-4-oz,Title,"Default Title",,,,,KHFM00322797,72
860001154740-paleo-powder-coating-cassava-pwdr-aip-8-oz,Title,"Default Title",,,,,KHRM00344582,0
860001154702-paleo-powder-coating-mx-almond-8-oz,Title,"Default Title",,,,,KHRM00339450,0
860001154726-paleo-powder-coating-mx-hrbd-salt-free-8-oz,Title,"Default Title",,,,,KHRM00339449,0
860001154719-paleo-powder-coating-mx-pecan-8-oz,Title,"Default Title",,,,,KHRM00339452,0
863025000420-paleo-powder-seasoning-aip-organic-bld-2-oz,Title,"Default Title",,,,,KHRM00322780,0
019622045443-paleo-powder-seasoning-fodmap-5-oz,Title,"Default Title",,,,,KHRM00322809,0
863025000413-paleo-powder-seasoning-org-hrb-s-free-2-oz,Title,"Default Title",,,,,KHRM00322741,0
019622199429-paleo-powder-seasoning-original-6-oz,Title,"Default Title",,,,,KHRM00322736,0
019622043241-paleo-powder-seasoning-pink-all-prpose-6-oz,Title,"Default Title",,,,,KHRM00322811,0
863025000406-paleo-powder-seasoning-pink-organic-3-oz,Title,"Default Title",,,,,KHRM00322737,0
019622043487-paleo-powder-seasoning-salt-free-herbd-4-oz,Title,"Default Title",,,,,KHRM00322803,0
850052007133-paleo-pro-mayan-mocha-paleo-protein-powder-454-gm,Title,"Default Title",,,,,KHCH00351380,0
850052007041-paleo-pro-paleo-greens-powder-9-4-oz,Title,"Default Title",,,,,KHFM00303488,0
850052007331-paleo-pro-paleo-power-coffee-195-gm,Title,"Default Title",,,,,KHCH00351787,0
850009500762-paleo-ranch-buffalo-style-chicken-bites-2-oz,Title,"Default Title",,,,,KHRM00393612,316
850009500724-paleo-ranch-cranberry-apple-chicken-bites-2-oz,Title,"Default Title",,,,,KHRM00393610,352
850009500748-paleo-ranch-fiesta-style-chicken-bites-2-oz,Title,"Default Title",,,,,KHRM00394024,340
850009500731-paleo-ranch-honey-sriracha-chicken-bites-2-oz,Title,"Default Title",,,,,KHRM00393614,328
850009500205-paleo-ranch-jalapeno-bbq-beef-sticks-1-oz,Title,"Default Title",,,,,KHRM00393897,255
850009500212-paleo-ranch-rosemary-honey-beef-sticks-1-oz,Title,"Default Title",,,,,KHRM00393898,460
850009500229-paleo-ranch-sea-salt-cracked-pepper-beef-sticks-1-oz,Title,"Default Title",,,,,KHRM00393899,205
850009500755-paleo-ranch-sweetly-spiced-apple-chicken-bites-2-oz,Title,"Default Title",,,,,KHRM00393613,360
850009500236-paleo-ranch-thyme-sea-salt-beef-sticks-1-oz,Title,"Default Title",,,,,KHRM00393896,435
850052007003-paleo-ancient-cacao-protein-powder-1-lb,Title,"Default Title",,,,,KHFM00303485,0
850052007270-paleo-broth-bone-collagen-ancient-cacao-12-6-oz,Title,"Default Title",,,,,KHFM00332850,0
850052007287-paleo-grass-fed-bone-broth-collagen-aztec-vanilla-12-6-oz,Title,"Default Title",,,,,KHFM00332851,0
850052007010-paleo-protein-powder-aztec-vanilla-1-bg,Title,"Default Title",,,,,KHFM00303483,0
850052007027-paleo-protein-powder-naked-1-bag,Title,"Default Title",,,,,KHFM00303489,0
850052007034-paleo-recovery-powder-1-bg,Title,"Default Title",,,,,KHFM00303486,0
639759000162-palirria-my-greek-meze-giant-beans-with-tomato-and-onion-sauce-10-oz,Title,"Default Title",,,,,KHRM00254464,132
639759000117-palirria-vine-leaves-stuffed-with-rice-10-oz,Title,"Default Title",,,,,KHLV00253574,0
856725006014-palm-bean-coffee-mocha-cold-brew-11-oz,Title,"Default Title",,,,,KHCH00308488,0
856725006007-palm-bean-coffee-vanilla-cold-brew-11-oz,Title,"Default Title",,,,,KHCH00308489,0
860058001028-palmetto-sauce-company-congaree-gold-mustard-barbecue-sauce-16-fo,Title,"Default Title",,,,,KHRM00360291,180
860058001011-palmetto-sauce-company-edisto-orange-tangy-barbecue-sauce-16-fo,Title,"Default Title",,,,,KHRM00360292,586
855694004441-palmini-hearts-of-palm-lasagna-sheets-14-oz,Title,"Default Title",,,,,KHLV00345628,660
855694004380-palmini-hearts-of-palm-linguine-pasta-12-oz,Title,"Default Title",,,,,KHFM00327665,5412
855694004359-palmini-hearts-of-palm-pasta-14-oz,Title,"Default Title",,,,,KHFM00320766,2517
855694004472-palmini-lasagna-pouch-12-oz,Title,"Default Title",,,,,KHRM00370801,1137
855694004427-palmini-pasta-angel-hair-can-14-oz,Title,"Default Title",,,,,KHRM00370800,0
855694004410-palmini-pasta-hrts-plm-angl-hair-12-oz,Title,"Default Title",,,,,KHRM00374329,2595
855694004731-palmini-potato-mashed-pouch-12-oz,Title,"Default Title",,,,,KHRM00386868,810
855694004717-palmini-rice-hearts-of-palm-pouch-12-oz,Title,"Default Title",,,,,KHRM00374328,232
093709304005-pamela-s-products-gluten-free-artisan-flour-blend-non-dairy-wheat-free-4-lb,Title,"Default Title",,,,,KHFM00668590,777
093709300205-pamela-s-products-gluten-free-cake-mix-classic-vanilla-21-oz,Title,"Default Title",,,,,KHFM00329284,462
093709500100-pamela-s-products-gluten-free-simplebites-mini-cookies-chocolate-chip-7-oz,Title,"Default Title",,,,,KHFM00322974,0
093709620037-pamela-s-products-gluten-free-graham-crackers-chocolate-7-5-oz,Title,"Default Title",,,,,KHFM00397059,0
093709620013-pamela-s-products-gluten-free-graham-crackers-honey-7-5-oz,Title,"Default Title",,,,,KHFM00397034,1560
093709500209-pamela-s-products-simplebites-ginger-mini-snapz-7-oz,Title,"Default Title",,,,,KHFM00322982,0
093709600558-pamela-s-chocolate-chip-peanut-butter-oat-pack-of-5-bars-7-05-oz,Title,"Default Title",,,,,KHFM00272173,0
093709620020-pamela-s-cinnamon-grahams-7-5-oz,Title,"Default Title",,,,,KHFM00397042,314
093709801030-pamela-s-gluten-free-figgies-jammies-raspberry-and-fig-extra-large-cookies-9-oz,Title,"Default Title",,,,,KHFM00704817,0
093709801023-pamela-s-gluten-free-figgies-jammies-extra-large-cookies-blueberry-fig-9-oz,Title,"Default Title",,,,,KHFM00705061,123
093709801016-pamela-s-gluten-free-figgies-jammies-extra-large-cookies-mission-fig-9-oz,Title,"Default Title",,,,,KHFM00704767,0
093709801047-pamela-s-gluten-free-figgies-jammies-extra-large-cookies-strawberry-fig-9-oz,Title,"Default Title",,,,,KHFM00705004,0
093709304609-pamela-s-products-bread-mix-4-lb,Title,"Default Title",,,,,KHFM00439257,194
093709301707-pamela-s-pumpkin-bread-mix-gluten-free-16-oz,Title,"Default Title",,,,,KHFM00385781,0
093709600442-pamela-s-whenever-bars-oat-chocolate-chip-coconut-7-05-oz,Title,"Default Title",,,,,KHFM00457606,4008
093709600114-pamela-s-whenever-bars-oat-cranberry-almond-7-05-oz,Title,"Default Title",,,,,KHFM00457614,3463
093709355519-pamelas-almond-flour-14-oz,Title,"Default Title",,,,,KHFM00322916,1289
093709304104-pamelas-bakery-baking-pancake-mix-gluten-and-wheat-free-4-lb,Title,"Default Title",,,,,KHFM00319418,2566
